Row.names	Mean_RPKM	SD_RPKM	Chimp_dN	Chimp_dS	Chimp_dN.dS	Mouse_dN	Mouse_dS	Mouse_dN.dS
14034	ENSG00000177666.11	77.7728517709776	24.57969061834	0.0024	0.0281	0.085409253	0.0693	1.0388	0.06671159
14035	ENSG00000177669.3	0.0066340925258606	0.0203850103302855	0.008	0.0127	0.62992126	0.1234	0.6565	0.187966489
14036	ENSG00000177673.2	0.0110139718019339	0.0262671088449795	0.015	0.0203	0.738916256	0.5287	0.993	0.532426989
14037	ENSG00000177674.11	8.85905285574669	7.12724523814252	NA	NA	NA	0.1309	0.6118	0.21395881
14038	ENSG00000177675.4	0.10914784824898	0.122199586979077	0.0034	0.0105	0.323809524	0.5466	57.1574	0.009563066
14039	ENSG00000177679.14	0.138949496558932	0.116239112842498	0.025	0.0562	0.444839858	0.0779	0.8223	0.094734282
14042	ENSG00000177685.12	1.40194789566273	0.82710343780066	0.0139	0.0145	0.95862069	0.234	1.3764	0.170008718
14043	ENSG00000177688.5	0.0880061887464551	0.105258963722095	0.0785	0.0843	0.931198102	0.1049	2.9175	0.035955441
14045	ENSG00000177692.7	0.732206546755638	0.406715819048101	0.0044	0.0086	0.511627907	0.1557	0.8559	0.181913775
14046	ENSG00000177693.3	0.00122207922124586	0.0108657696296128	0.0077	0	NA	0.1234	0.5375	0.229581395
14048	ENSG00000177697.13	23.2284011763196	11.70604123197	0	0.0318	0	0.0354	1.005	0.035223881
14049	ENSG00000177700.5	157.128515695971	48.9642810782822	0	0	NA	0	1.2509	0
14050	ENSG00000177706.8	11.0318149727444	9.3959275931834	0.0157	0	NA	0.0601	1.3212	0.045488949
14051	ENSG00000177707.6	0.338016608790603	0.16191653409426	9e-04	0.0113	0.079646018	0.0334	0.3369	0.09913921
14052	ENSG00000177710.5	0.0492558778545191	0.0485348084524132	0.0271	0.0225	1.204444444	0.1175	0.4989	0.23551814
14054	ENSG00000177728.10	15.1845759591391	3.75847269834333	0.0061	0.0169	0.360946746	0.0223	0.6874	0.032441082
14055	ENSG00000177731.11	94.9807079714398	30.0597293820741	0.002	0.0247	0.08097166	0.0235	0.7657	0.030690871
14056	ENSG00000177732.6	0.437759575464351	0.445504266284939	0.0201	0.095	0.211578947	0.0213	0.6956	0.030621047
14057	ENSG00000177733.4	20.1026462488396	4.725708204912	0	0.0185	0	0.0202	1.841	0.010972298
14058	ENSG00000177752.10	7.76754400002402	6.57896617575742	0.0107	0.0119	0.899159664	0.1173	0.4381	0.26774709
14059	ENSG00000177764.6	2.4462032836537	0.834183731215156	NA	NA	NA	0.1167	1.0346	0.112797216
14060	ENSG00000177791.11	952.051732120958	416.78277316127	0.0017	0.0069	0.246376812	0.0705	0.4519	0.156007966
14062	ENSG00000177807.6	0.0400659098181614	0.069862602486573	0	0.0133	0	0.0037	0.5615	0.006589492
14063	ENSG00000177830.13	3.10267494002054	0.925826032899568	0.0022	0.023	0.095652174	0.0507	0.592	0.085641892
14066	ENSG00000177868.7	4.51531278504882	1.53566545689283	0	0	NA	0.0324	0.5848	0.055403557
14068	ENSG00000177875.3	0.331605658281681	0.176576963666925	0.002	0.0229	0.087336245	0.0413	0.5329	0.077500469
14069	ENSG00000177879.10	10.4934576522472	3.84160890251047	0	0	NA	2e-04	0.2275	0.000879121
14070	ENSG00000177885.9	11.4374913692474	2.30017738672717	0	0	NA	0.002	0.4358	0.004589261
14071	ENSG00000177888.7	1.62986731889636	0.660868552816513	4e-04	0.0105	0.038095238	0.0286	0.5902	0.04845815
14072	ENSG00000177889.5	8.50699093397274	1.92584556545066	0	0	NA	0	0.1004	0
14073	ENSG00000177917.6	1.81122397808141	0.757043838248992	0.0045	0.0045	1	0.1062	0.4801	0.221203916
14074	ENSG00000177932.6	1.05643718235715	0.330677271718173	0.006	0.0102	0.588235294	0.1435	0.8388	0.17107773
14075	ENSG00000177938.3	0.00978968281645414	0.0281572770984225	0.0018	0.0089	0.202247191	0.044	0.7378	0.059636758
14076	ENSG00000177943.9	1.37632634532313	1.14139945565361	0.0208	0.0463	0.44924406	0.1708	0.7345	0.232539142
14078	ENSG00000177947.9	0.007176692290015	0.0139327439452004	0.0109	0.011	0.990909091	0.0308	0.5427	0.056753271
14079	ENSG00000177951.13	6.54690068766128	2.12813781601389	0.0084	0.0234	0.358974359	0.0429	1.0532	0.040733004
14080	ENSG00000177954.7	74.7868636863176	30.4506736862426	0	0	NA	0	0.1478	0
14081	ENSG00000177963.8	7.69005238178165	2.39385135507408	0.0031	0.0162	0.191358025	0.0664	0.6436	0.103169671
14082	ENSG00000177971.7	17.3657119773155	5.54989462353725	0	0.0205	0	0.0166	0.8107	0.020476132
14083	ENSG00000177981.6	43.6463624732439	18.1417536281436	0.0015	0.0101	0.148514851	0.0133	0.4294	0.030973451
14085	ENSG00000177989.9	2.48536577370278	1.64679749101371	0.548	1.5007	0.365162924	0.1655	0.7674	0.215663279
14086	ENSG00000177990.7	0.232371871957425	0.184111033551517	0.004	0.0154	0.25974026	0.1318	0.4616	0.285528596
14087	ENSG00000177992.9	0.000989291093550449	0.00474441872999139	0.0091	0.0158	0.575949367	1.0482	1.4517	0.72205001
14088	ENSG00000177994.11	0.00553067003506734	0.0101498567002684	0.009	0.0109	0.825688073	0.2038	0.4535	0.449393605
14089	ENSG00000178015.4	0.107004129522762	0.098074442959368	0.0194	0.0223	0.869955157	0.1631	0.915	0.178251366
14090	ENSG00000178021.9	0.0233606269810522	0.0288924743782886	0.0046	0.009	0.511111111	0.4168	1.437	0.290048713
14091	ENSG00000178026.8	1.09759794158298	0.511440313828845	0.0026	0.0175	0.148571429	0.1018	0.9966	0.102147301
14092	ENSG00000178028.9	4.64199746958045	1.58279720671699	0	0.0143	0	0.0108	0.5624	0.019203414
14093	ENSG00000178031.11	0.0538760641871323	0.0559379026150694	0.002	0.0106	0.188679245	0.044	0.5726	0.076842473
14094	ENSG00000178033.5	0.301043049722563	0.180094604779071	0.0031	0.0075	0.413333333	0.0858	0.6126	0.140058766
14095	ENSG00000178035.7	95.5452479961307	46.8070641659725	0	0.0033	0	0.0054	0.53	0.010188679
14096	ENSG00000178038.12	2.87779519585676	1.42348124555989	0.0074	0.0268	0.276119403	0.1022	0.9151	0.111681783
14097	ENSG00000178053.13	5.60292764763499	4.31328881636911	0.0594	0.0503	1.180914513	0.1356	0.5424	0.25
14098	ENSG00000178055.8	1.4934629620042	2.38184886876716	0.0084	0.0154	0.545454545	0.2796	0.7774	0.359660406
14099	ENSG00000178057.10	45.1938522227975	14.4648015305341	0.0024	0	NA	0.1121	0.8698	0.128880202
14100	ENSG00000178074.5	3.62615973755371	1.24880656025002	0	0	NA	0.1145	0.4594	0.249238137
14101	ENSG00000178075.15	0.186445520517178	0.180854163563494	0.0015	0.0234	0.064102564	0.1105	0.6611	0.167145666
14102	ENSG00000178078.7	0.249193763754569	0.203864585110194	NA	NA	NA	0.1949	0.9235	0.211044938
14104	ENSG00000178093.12	0.0529470196556906	0.0819827441695117	0.0014	0.0272	0.051470588	0.0134	0.9875	0.01356962
14105	ENSG00000178096.8	5.39675129291623	1.8440388247709	0.0032	0	NA	0.1106	0.7867	0.140587263
14106	ENSG00000178104.15	139.74261491465	43.0066096961695	0.0069	0.0162	0.425925926	0.2767	0.9045	0.30591487
14107	ENSG00000178105.5	1.36789159920327	0.556686705114312	0.0043	0.0096	0.447916667	0.0802	0.4594	0.174575533
14108	ENSG00000178115.10	0.137370952306489	0.102093128858293	0.057	0.0332	1.71686747	0.4833	1.6761	0.288347951
14109	ENSG00000178125.10	0.0142024369065671	0.0207587939963454	0.0234	0.02	1.17	0.07	0.4	0.175
14110	ENSG00000178127.8	61.1036183201989	12.0615557956456	0.0035	0.006	0.583333333	0.0358	0.3468	0.103229527
14111	ENSG00000178149.12	4.41370441386866	1.79230117015818	NA	NA	NA	0.1394	0.6696	0.20818399
14113	ENSG00000178163.3	1.48657481725826	0.565496654815299	0.0064	0.0168	0.380952381	0.1874	0.9366	0.200085415
14114	ENSG00000178171.6	0.00152437590268376	0.00424761403803758	0.0053	0.0231	0.229437229	0.2508	0.8003	0.313382482
14115	ENSG00000178172.2	0.00538506915706188	0.0171332339329428	0.0065	0.0121	0.537190083	0.1225	0.3527	0.347320669
14116	ENSG00000178175.7	0.607245534693086	0.315945147197547	0.0012	0.0214	0.056074766	0.0705	0.9782	0.072071151
14117	ENSG00000178177.10	0.709440272492032	0.263162559048883	0.0137	0.0196	0.698979592	0.0273	0.1226	0.222675367
14118	ENSG00000178184.11	0.371859412449737	0.253853038241214	0.0066	0.0243	0.271604938	0.129	1.5848	0.081398284
14119	ENSG00000178187.3	0.0660959642098913	0.0551277153848873	0.0088	0.0189	0.465608466	0.1043	0.7056	0.14781746
14120	ENSG00000178188.10	7.37573016133419	2.24475094263475	0.0582	0.0766	0.759791123	0.0889	0.5692	0.156184118
14121	ENSG00000178199.9	0.0534363535097475	0.0364691737575479	0.0292	0.1531	0.190725016	0.2088	0.9781	0.213475105
14122	ENSG00000178202.8	1.37031263688276	0.748355900034409	9e-04	0.0168	0.053571429	0.0795	0.4743	0.167615433
14124	ENSG00000178209.10	66.3681232008823	18.5409810571392	0.0032	0.0622	0.051446945	0.0297	1.5946	0.018625361
14125	ENSG00000178217.9	0.00677553113268385	0.0102481263316655	0.0384	0.0981	0.391437309	0.0792	0.9479	0.083553117
14126	ENSG00000178222.8	0.130552002624067	0.242663994361422	0.0602	0.0742	0.811320755	0.6372	1.2532	0.508458347
14127	ENSG00000178226.6	0.266224376006095	0.202376088327842	0.0044	0.0097	0.453608247	0.1131	0.5241	0.215798512
14129	ENSG00000178233.13	0.000367281646576038	0.00561348804792115	7e-04	0.0765	0.009150327	0.0233	0.9389	0.024816274
14130	ENSG00000178234.8	3.67035084214321	0.954284609794096	0.0032	0.0109	0.293577982	0.0632	0.5513	0.114638128
14131	ENSG00000178235.6	0.00305572096474989	0.00666754178281938	6e-04	0.0084	0.071428571	0.011	0.3157	0.034843206
14133	ENSG00000178252.13	15.9136673073436	6.88576815958629	0.0138	0.0315	0.438095238	0.073	0.5953	0.122627247
14134	ENSG00000178257.2	0.00231798480936261	0.0140920901237145	0.024	0.0577	0.415944541	0.1282	0.7121	0.180030895
14135	ENSG00000178279.3	0.00317347546129726	0.0149364884142445	0.0254	0.0232	1.094827586	0.4424	2.2489	0.196718396
14136	ENSG00000178287.13	2.9085422757753e-05	0.000603128163252889	NA	NA	NA	0.6476	0.861	0.752148664
14137	ENSG00000178295.10	0.675798282910918	0.385303500532217	0.0036	0.0052	0.692307692	0.177	0.6015	0.294264339
14138	ENSG00000178297.8	0.0684120683806277	0.0812357729077726	0.0066	0.0392	0.168367347	0.1209	1.1354	0.106482297
14139	ENSG00000178301.3	0.276563235445944	0.13701375205439	0.007	0.0043	1.627906977	0.1044	0.415	0.251566265
14140	ENSG00000178307.5	15.4871559941491	3.78948028000884	0	0	NA	0.0095	0.4808	0.019758735
14141	ENSG00000178338.6	1.44707620809245	0.544885992654407	0.0014	0.0149	0.093959732	0.0931	0.7468	0.124665238
14142	ENSG00000178342.4	0.181489171529579	0.199254268425949	0.0055	0.0497	0.110663984	0.0556	1.0121	0.054935283
14143	ENSG00000178343.4	0.642761396703332	0.661058067324389	0.0036	0.0073	0.493150685	0.0314	0.8222	0.038190221
14144	ENSG00000178358.3	0.00100317919020389	0.00570144919524691	0.009	0.0201	0.447761194	0.1346	0.6135	0.219396903
14145	ENSG00000178363.3	0.193210652154372	1.00151539290302	0	0	NA	0.0516	3.7381	0.013803804
14147	ENSG00000178381.7	2.59624187357204	1.59943369109222	NA	NA	NA	0.141	1.0169	0.138656702
14148	ENSG00000178385.9	0.365504917554384	0.149618916383031	0.0019	0.0203	0.093596059	0.0421	0.4706	0.089460263
14150	ENSG00000178394.3	0.00104919654252224	0.00543379248174468	0.0019	0.009	0.211111111	0.056	0.8397	0.066690485
14151	ENSG00000178395.5	0.00482231108796631	0.0144427616705867	0.0075	0.0213	0.352112676	0.2898	1.2852	0.225490196
14152	ENSG00000178397.8	22.3477457955826	8.22951923310935	0.0131	0.0131	1	0.515	0.7019	0.733722753
14153	ENSG00000178401.10	0.0081645094443026	0.0123499437342257	0.0073	0.0098	0.744897959	0.0937	0.4425	0.211751412
14154	ENSG00000178403.3	0.00703122764176061	0.0200660781052365	0.0186	0.0469	0.396588486	0.0655	0.9126	0.071772956
14155	ENSG00000178404.5	0.0130559585317103	0.0169047334728495	0.0055	0.0173	0.317919075	0.5806	1.5249	0.380746278
14156	ENSG00000178409.9	0.477449100828448	0.291252071747412	0.0019	0.0329	0.05775076	0.044	1.2025	0.036590437
14157	ENSG00000178425.9	2.65158680705137	0.89799633450474	0.0011	0.0084	0.130952381	0.1175	0.4958	0.236990722
14158	ENSG00000178445.8	0.253411723994975	0.224380856234354	0.0025	0.0103	0.242718447	0.0392	0.5623	0.069713676
14159	ENSG00000178449.4	38.9506514815397	10.5014556413449	0	0	NA	0.097	0.4447	0.218124578
14160	ENSG00000178460.13	0.521411007573438	0.200388407518831	0.0028	0.0091	0.307692308	0.082	0.4089	0.200538029
14161	ENSG00000178462.7	0.0267878297640574	0.0357641711560234	0.0033	0.0226	0.146017699	0.0983	0.6715	0.146388682
14162	ENSG00000178467.13	2.56109740858854	1.50787371694002	0.0031	0.0112	0.276785714	0.0446	0.778	0.057326478
14163	ENSG00000178473.5	0.00288766096237787	0.0140841903235078	0.0051	0.0246	0.207317073	0.2399	1.0069	0.238256033
14164	ENSG00000178498.11	2.69699179211328	1.34760054264101	0.0129	0.0293	0.440273038	0.0065	0.4263	0.015247478
14165	ENSG00000178502.5	1.69176333789216	0.827760151080858	0	0.0058	0	0.0164	0.4886	0.033565289
14166	ENSG00000178522.10	0.00106961721186201	0.00462688481950224	0.001	0.0027	0.37037037	0.2277	0.4256	0.535009398
14167	ENSG00000178531.4	0.133037840767742	0.164280855745254	0	0	NA	0.0148	3.4543	0.004284515
14168	ENSG00000178537.5	23.5171658715536	9.05287185544707	0	0.0068	0	0.0384	0.3957	0.097043215
14169	ENSG00000178538.5	0.545477407650892	0.295840361497719	0	0	NA	0.0048	0.5325	0.009014085
14170	ENSG00000178562.13	0.0595548607203243	0.118362030234509	0	0.0143	0	0.2075	0.5952	0.348622312
14171	ENSG00000178568.9	0.430801784013246	0.285234747287403	8e-04	0.0114	0.070175439	0.0127	0.4972	0.025543041
14172	ENSG00000178573.6	9.62184943099354	6.16017896275372	0	0.0117	0	0.0086	0.3867	0.022239462
14173	ENSG00000178585.10	3.88332260985707	1.70705588872375	0	0	NA	0.0099	0.4955	0.019979818
14174	ENSG00000178586.4	0.00348916943509911	0.0141740236744071	NA	NA	NA	0.0669	0.8366	0.079966531
14175	ENSG00000178591.6	0.000788361609501894	0.00564436256325156	0.0291	0.0323	0.900928793	0.9008	1.0737	0.838968054
14176	ENSG00000178597.4	0.0165330613226911	0.02533646744793	0.0057	0.0474	0.120253165	0.2351	1.1908	0.197430299
14177	ENSG00000178602.3	0.00846806322332731	0.0249287861520489	0	0.0567	0	0.1134	0.6813	0.166446499
14178	ENSG00000178605.8	23.5717319266741	7.31966314617464	NA	NA	NA	0.2116	3.5829	0.059058305
14179	ENSG00000178607.11	1.6560150995504	0.796386847558414	0.0014	0.0158	0.088607595	0.0386	0.4819	0.080099606
14180	ENSG00000178623.7	0.462971663622316	0.305026795615246	0.0074	0.0682	0.108504399	0.2022	1.2869	0.157121765
14182	ENSG00000178645.8	0.000595811908241622	0.00331819540934955	0.019	0	NA	0.2607	0.9193	0.283585337
14183	ENSG00000178662.11	0.0458401793754811	0.0391766176292143	0.005	0.0112	0.446428571	0.0295	0.7081	0.041660782
14185	ENSG00000178685.9	4.15245543094568	2.1653904089755	NA	NA	NA	0.2404	0.8346	0.288042176
14187	ENSG00000178691.6	3.65281073825304	1.02127717894421	0.0024	0	NA	0.0127	0.3071	0.041354608
14188	ENSG00000178694.5	0.390378891139529	0.155516663404704	0.0043	0.0097	0.443298969	0.1026	0.4432	0.231498195
14189	ENSG00000178695.4	5.48020369119422	3.21790045379661	0.0012	0.0079	0.151898734	0.0024	0.5575	0.004304933
14190	ENSG00000178700.3	0.398351740074712	0.197930111129556	0.0098	0	NA	0.0716	0.3886	0.184251158
14191	ENSG00000178719.12	45.3471987435984	14.2872501019793	0.0046	0.0136	0.338235294	0.03	0.5238	0.057273769
14193	ENSG00000178726.6	17.897416633922	56.7155835502266	0.0063	0.0146	0.431506849	0.2119	1.4644	0.144700901
14194	ENSG00000178732.4	0.0073081272952042	0.0187394368027565	0.004	0.0178	0.224719101	0.1786	0.7071	0.252580965
14196	ENSG00000178741.7	183.295633715253	48.0672826911914	0.0107	0.0063	1.698412698	0.083	0.3253	0.255149093
14197	ENSG00000178750.2	0.0241079546251269	0.0317681753995074	0.0029	0	NA	0.0806	0.5926	0.1360108
14198	ENSG00000178752.11	5.59677806016664	10.4423770298205	0.0082	0.021	0.39047619	0.2208	1.1134	0.198311478
14199	ENSG00000178761.10	10.6707849746527	3.22851856595327	0.1572	0.1947	0.807395994	0.1041	0.4043	0.257482068
14200	ENSG00000178764.6	13.2665801425313	4.44977442032785	0.0017	0.0222	0.076576577	0.0705	0.6021	0.117090184
14201	ENSG00000178772.6	0.0057910100459446	0.0109556374714364	0.0066	0.0545	0.121100917	0.207	1.1006	0.18807923
14202	ENSG00000178773.10	0.0145109775032155	0.0213023037034143	NA	NA	NA	0.0456	1.2411	0.0367416
14203	ENSG00000178776.4	0.0262815804350688	0.0424741942585096	0.0052	0.0808	0.064356436	0.1934	0.5362	0.360686311
14204	ENSG00000178789.4	0.0253793605067226	0.0276080186583126	0.0095	0.0311	0.305466238	0.4057	0.8392	0.483436606
14205	ENSG00000178795.5	0.0192889506192228	0.0370858994974032	0.0098	0.0044	2.227272727	0.2754	0.4887	0.563535912
14206	ENSG00000178796.8	0.0663292331924272	0.093668248096613	0.0177	0	NA	0.1528	0.8685	0.175935521
14207	ENSG00000178802.13	6.59600471396779	2.43811938443559	0.0012	0.0052	0.230769231	0.0843	0.3669	0.229762878
14208	ENSG00000178804.3	0.00092178629278097	0.00609861819407496	0.0067	0.0321	0.208722741	0.3775	0.9125	0.41369863
14209	ENSG00000178809.7	0.178842138189303	0.148829618555632	0.0251	0.0524	0.479007634	0.104	1.0264	0.101325019
14210	ENSG00000178814.11	13.1158545882203	5.43868393629664	0.0077	0.0267	0.288389513	0.0395	1.0329	0.038241843
14211	ENSG00000178821.8	43.5164769144945	30.89390581895	0.1056	0.1965	0.53740458	0.1609	0.6883	0.233764347
14212	ENSG00000178826.6	0.0550712345785266	0.0434221014082388	0.0068	0.0051	1.333333333	0.3114	0.4143	0.751629254
14213	ENSG00000178828.5	0.00415344622505959	0.0129784888448902	0.0058	0.0197	0.294416244	0.2305	0.9299	0.247876116
14214	ENSG00000178852.11	0.171887431952149	0.118923083688674	0.0106	0.0036	2.944444444	0.3886	0.7748	0.501548787
14215	ENSG00000178860.8	1.51360588052938	2.67420359663771	0	0	NA	0.0673	0.7583	0.088751154
14216	ENSG00000178878.8	12.2074721197749	7.31466936902595	0.0015	0.0266	0.056390977	0.0537	0.8123	0.066108581
14217	ENSG00000178882.9	0.667700458972087	0.855535928550225	0.0088	0.1165	0.075536481	0.1215	1.2825	0.094736842
14218	ENSG00000178896.6	4.16072343421537	1.80838318119635	0	0.0299	0	0.0196	0.7035	0.027860697
14219	ENSG00000178904.14	0.785039854916029	0.377056391395829	7e-04	0.0105	0.066666667	0.0711	0.561	0.126737968
14220	ENSG00000178913.5	56.6865235661351	14.5082978372586	0	0.0173	0	0.0227	0.5897	0.03849415
14221	ENSG00000178917.10	0.38762820031234	0.191738449008664	NA	NA	NA	0.2247	0.6394	0.351423209
14222	ENSG00000178919.7	0.0142595082353584	0.0279766692165787	0.0053	0.0479	0.110647182	0.0459	0.8558	0.053634027
14223	ENSG00000178921.9	1.80089756617712	0.8516434204214	0.0047	0.0222	0.211711712	0.0674	0.574	0.117421603
14224	ENSG00000178922.12	3.19879805570425	1.77760852188484	0	0.0203	0	0.0686	0.6088	0.112680683
14225	ENSG00000178927.12	1.72271227462347	0.823510568776097	NA	NA	NA	0.0565	0.5664	0.099752825
14227	ENSG00000178934.4	0.276458686980051	0.332634330004189	0.009	0.0307	0.293159609	0.1243	1.2791	0.097177703
14229	ENSG00000178950.12	8.13400344571402	3.8563292656835	0.0017	0.0322	0.052795031	0.0945	0.8189	0.115398706
14230	ENSG00000178951.4	9.65519382066505	3.3843466470292	0	0.0161	0	0.0445	1.6747	0.026571923
14231	ENSG00000178952.4	86.3548619558645	18.0948451407045	0	0.0248	0	0.0349	0.5743	0.060769633
14232	ENSG00000178965.9	0.00787303222527425	0.0106494485951628	0.009	0.0173	0.520231214	0.2773	0.9256	0.299589455
14233	ENSG00000178966.11	1.23605882556633	0.551522498083954	0.0054	0.01	0.54	0.211	0.6603	0.319551719
14234	ENSG00000178971.9	2.30545557155166	0.98265880295453	0.0149	0.0244	0.610655738	0.2213	0.4999	0.442688538
14235	ENSG00000178974.5	11.4252077779105	4.11625355883671	0.0033	0.007	0.471428571	0.1669	0.6147	0.27151456
14237	ENSG00000178982.5	98.8761562169984	22.2387719316273	0	0.0054	0	0.0062	0.5551	0.011169159
14239	ENSG00000178996.8	1.75617544976778	0.561557858070328	0.0752	0.2805	0.268092692	0.1016	1.5016	0.067661161
14240	ENSG00000178997.7	0.00298451417244884	0.00769589212960783	0.0047	0	NA	0.1884	0.6302	0.298952713
14241	ENSG00000178999.8	0.0656152931605141	0.0878923915931906	0.0077	0.0212	0.363207547	0.0828	0.7805	0.106085842
14242	ENSG00000179002.5	0.00461965303564834	0.017305660882662	0.0042	0.0266	0.157894737	0.1804	1.457	0.12381606
14243	ENSG00000179008.4	0.868739037198383	0.474228966056611	0.005	0.014	0.357142857	0.1582	0.5137	0.307961845
14244	ENSG00000179010.10	99.7330969256024	22.7230659127034	NA	NA	NA	0.0781	1.7065	0.045766188
14245	ENSG00000179021.5	1.61729726735936	0.548195492522792	0.0014	0.0146	0.095890411	0.0931	0.4006	0.232401398
14246	ENSG00000179023.7	0.00261636598869552	0.00651479514875048	0.0139	0.0317	0.438485804	0.1942	0.7781	0.249582316
14248	ENSG00000179029.10	0.222510922496575	0.181168378670494	0	0	NA	0.1706	0.856	0.199299065
14250	ENSG00000179044.11	0.386306048713105	0.216984467273289	0.0038	0.0131	0.290076336	0.1297	0.6754	0.19203435
14251	ENSG00000179046.4	0.00126930531330926	0.00508180216533337	0.0072	0.0292	0.246575342	0.292	0.6875	0.424727273
14252	ENSG00000179051.9	3.57725239936696	1.95344865289506	0	0.0195	0	0.0167	0.7813	0.021374632
14253	ENSG00000179055.5	0.00281279640228942	0.0133231547869097	0.0068	0.0143	0.475524476	0.0789	0.6066	0.130069238
14255	ENSG00000179058.5	0.00781783150660611	0.0151930879316583	0.0078	0.0047	1.659574468	0.4463	1.0077	0.442889749
14256	ENSG00000179059.5	0.000548638501962604	0.00280309328656252	0.0094	0.014	0.671428571	0.3656	1.1595	0.315308323
14258	ENSG00000179071.3	0.0843930463133337	0.0752926157920073	NA	NA	NA	0.1339	1.0586	0.126487814
14260	ENSG00000179085.7	11.4873947537223	3.71950228722572	0	0.0136	0	0.0551	0.6436	0.085612181
14261	ENSG00000179088.10	0.00160904309907278	0.00497937481928318	0.0054	0.0064	0.84375	0.4675	0.5645	0.828166519
14262	ENSG00000179091.4	173.039758957264	54.1166499291961	0.0014	0.0252	0.055555556	0.0526	0.4433	0.118655538
14263	ENSG00000179094.9	67.927292381331	31.1616198478745	0.0018	0.0199	0.090452261	0.0421	0.4468	0.094225604
14264	ENSG00000179097.4	0.0798654323064744	0.0587146563591464	0	0.0107	0	0.0295	0.5165	0.057115198
14265	ENSG00000179104.4	0.319954704441303	0.168608127224308	0.003	0.0194	0.154639175	0.0213	0.51	0.041764706
14266	ENSG00000179111.4	0.0824464697260843	0.133098692989606	0.0059	0.0381	0.154855643	0.0429	0.2503	0.171394327
14267	ENSG00000179115.6	18.6176612343899	7.5020503412566	0.0017	0.0101	0.168316832	0.0392	1.012	0.038735178
14268	ENSG00000179119.10	3.23602410388547	1.15757432718691	0.0026	0.0085	0.305882353	0.1086	0.4166	0.260681709
14269	ENSG00000179133.7	0.0341368402246126	0.0470599584620869	0.0979	0.1703	0.57486788	0.4123	1.4253	0.289272434
14270	ENSG00000179134.10	7.61966344922088	3.03866092898608	0	0.0139	0	0.0108	0.3052	0.035386632
14271	ENSG00000179142.2	0.00540583427280707	0.0240143553426951	0.0046	0.0209	0.220095694	0.189	0.9343	0.202290485
14272	ENSG00000179144.4	4.84436433675677	2.80256631579976	0.0015	0.0163	0.09202454	0.2913	1.0444	0.278916124
14273	ENSG00000179148.5	0.011532024268689	0.0163879723167541	0.0039	0.0112	0.348214286	0.0628	0.5839	0.107552663
14274	ENSG00000179151.7	3.70864406297373	0.982364201269622	0.0011	0.018	0.061111111	0.0205	0.4555	0.045005488
14275	ENSG00000179152.14	2.93049181727476	1.00902202748698	0.0027	0.0055	0.490909091	0.0963	0.5998	0.160553518
14276	ENSG00000179163.11	4.79485073117323	5.59689898064831	0.032	0.0265	1.20754717	0.1016	0.6378	0.159297585
14277	ENSG00000179165.9	0.132193288980268	0.0982569026745065	0.0101	0.0102	0.990196078	0.3185	0.5416	0.588072378
14278	ENSG00000179168.10	0.222281588516523	0.207377940378655	0.0095	0.0091	1.043956044	0.1831	0.5282	0.346648997
14279	ENSG00000179172.7	0.00224696845682555	0.0116286139202257	NA	NA	NA	0.0509	0.4278	0.118980832
14280	ENSG00000179178.6	0.0188256380473112	0.0222982745629418	0	0	NA	0.093	0.6324	0.147058824
14281	ENSG00000179195.11	13.3559091190959	2.83646014192026	0	0.0078	0	0	0.7442	0
14282	ENSG00000179213.9	0.0012494109928348	0.00447269872860815	0.0069	0.029	0.237931034	0.5027	0.86	0.584534884
14283	ENSG00000179218.9	44.9474789153698	18.0793172932832	0	0.0024	0	0.0295	0.8914	0.033094009
14284	ENSG00000179222.13	7.66692671997603	3.89351848417146	0.0024	0.0038	0.631578947	0.0605	0.3276	0.184676435
14286	ENSG00000179241.8	1.91510761186134	1.6950693616405	0	0.0284	0	0.018	0.5992	0.030040053
14287	ENSG00000179242.11	0.345886743848407	0.14043177352457	0.0014	0.0326	0.042944785	0.0373	1.3383	0.02787118
14289	ENSG00000179256.2	0.048030321880482	0.0460542687725601	0	0.0085	0	0.0833	0.6057	0.137526828
14290	ENSG00000179262.5	301.662549378151	88.386836125202	0.0024	0.0048	0.5	0.0264	0.5421	0.048699502
14291	ENSG00000179270.6	0.0766206858896239	0.0832353899645409	0.0078	0.0125	0.624	0.2823	0.6505	0.433973866
14292	ENSG00000179271.1	48.3977958767913	14.2629605863375	0.008	0.0063	1.26984127	0.1656	1.1271	0.146925739
14293	ENSG00000179284.4	0.0122658233147461	0.0232450586594803	0.0054	0.0054	1	0.3817	1.0386	0.367513961
14294	ENSG00000179292.4	0.0160611963733424	0.0215051444121552	0	0.0313	0	0.0129	1.5984	0.008070571
14295	ENSG00000179294.5	0.220820665292355	0.269958138982769	NA	NA	NA	0.1756	0.5597	0.313739503
14296	ENSG00000179295.11	27.5944545291191	13.1011257500148	0	0.0065	0	0.0024	0.8403	0.002856123
14297	ENSG00000179299.12	0.0285454720534861	0.0258281939585731	0.005	0.0058	0.862068966	0.2123	0.8011	0.26501061
14298	ENSG00000179300.3	0.030937301518049	0.0522263619911456	NA	NA	NA	0.419	0.5664	0.739759887
14299	ENSG00000179304.12	0.183738190672079	0.0972104921406994	0.0023	0.0049	0.469387755	0.3363	0.9303	0.361496292
